ID,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1012,국민임대,인천옹진백령 국민임대주택 예비입주자 모집,인천광역시,2025.07.07,2025.07.22,접수마감,3526,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018374&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1013,국민임대,인천시 [북부권] 지역 국민임대주택 예비입주자 모집공고('25.07.07.),인천광역시,2025.07.07,2025.07.22,접수마감,46685,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018365&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1014,국민임대,김포시 국민임대주택 입주자격완화 예비입주자 모집 공고,경기도,2025.07.07,2025.07.25,접수마감,55304,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018370&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1015,국민임대,[정정공고]포천송우4단지 국민임대주택 예비입주자 모집공고(2025.7.7.),경기도,2025.07.07,2025.07.23,접수마감,7968,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018379&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1016,국민임대,인천시 중구 국민임대주택 예비입주자 모집공고(2025.07.07),인천광역시,2025.07.07,2025.07.22,접수마감,27178,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018353&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1017,국민임대,'25년 7월 인천시(남부권)국민임대주택 예비입주자 모집 공고(2025.7.7),인천광역시,2025.07.07,2025.07.17,접수마감,40511,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018349&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1018,국민임대,평택안중2 국민임대주택 예비입주자모집(2025.07.07공고분),경기도,2025.07.07,2025.07.23,접수마감,12420,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018372&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1019,국민임대,용인구갈8 국민임대주택 예비입주자 모집,경기도,2025.07.07,2025.07.24,접수마감,33998,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018371&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1020,국민임대,인천논현2단지 국민임대주택 예비입주자 모집 공고,인천광역시,2025.07.07,2025.07.21,접수마감,12025,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018377&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1021,국민임대,인천도림1단지 국민임대주택 통합정례 예비입주자 모집공고,인천광역시,2025.07.07,2025.07.22,접수마감,16564,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018378&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1022,국민임대,평택시 지역 국민임대주택 입주자격완화 예비입주자 모집(2025.7.7공고),경기도,2025.07.07,2025.07.23,접수마감,42519,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018368&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1023,국민임대,파주시 국민임대 예비입주자 자격완화 모집공고('25.7.7.),경기도,2025.07.07,2025.07.23,접수마감,13789,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018323&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1024,국민임대,오산세교2 21단지 국민임대주택 예비입주자 모집공고(2025.07.07),경기도,2025.07.07,2025.07.23,접수마감,44533,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018357&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1025,국민임대,광명시 국민임대주택 예비입주자 모집(2025.07.07),경기도,2025.07.07,2025.07.24,접수마감,73845,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018341&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1026,매입임대,[정정공고][경남지역본부] 25-2차 신혼신생아매입임대2(전세형) 예비입주자 모집공고,경상남도,2025.07.07,2025.07.09,접수마감,6053,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018383&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1027,국민임대,용인시 및 이천시 지역 국민임대주택 예비입주자 모집,경기도,2025.07.07,2025.07.24,접수마감,83383,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018320&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1028,국민임대,[정정공고]파주시 국민임대 예비입주자 자격완화 모집공고('25.7.7.),경기도,2025.07.07,2025.07.23,접수마감,47136,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018386&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1029,영구임대,"익산시(익산부송1, 익산동산)영구임대주택 예비입주자 모집공고(공고일 : 2025.07.07.)",전북특별자치도,2025.07.08,2025.07.25,접수마감,4568,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018391&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1030,행복주택(신혼희망),평택고덕 A-53블록 신혼희망타운 행복주택 입주자격완화 추가모집,경기도,2025.07.08,2025.07.23,접수마감,27543,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018376&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_1031,행복주택,인천검단AA9블록 행복주택 예비입주자 모집공고(2025.07.08),인천광역시,2025.07.08,2025.07.24,접수마감,64727,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018380&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1032,행복주택,인천시 중구 행복주택 예비입주자 모집공고(2025.07.08),인천광역시,2025.07.08,2025.07.24,접수마감,40298,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018375&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1033,영구임대,[정정공고]제주아라(웰플러스) 고령자복지주택(증축 영구임대) 입주자모집,제주특별자치도,2025.07.08,2025.04.30,접수마감,1852,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018394&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1034,행복주택,여주역세권 행복주택 예비입주자 모집,경기도,2025.07.08,2025.07.24,접수마감,22553,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018284&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1035,행복주택(신혼희망),파주시 신혼희망타운 행복주택 예비입주자 모집공고('25.7.8.),경기도,2025.07.08,2025.07.23,접수마감,34808,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018346&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_1036,행복주택,파주시 행복주택 예비입주자 자격완화 모집공고('25.7.8.),경기도,2025.07.08,2025.07.23,접수마감,62180,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018352&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1037,국민임대,김제하동 국민임대주택 모집공고,전북특별자치도,2025.07.09,2025.07.24,접수마감,3073,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018396&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1038,국민임대,[정정공고]인천논현2단지 국민임대주택 예비입주자 모집 공고,인천광역시,2025.07.09,2025.07.21,접수마감,22154,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018397&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1039,행복주택(신혼희망),"과천지식정보타운 S-7, S-8 신혼희망타운 행복주택 예비입주자 모집",경기도,2025.07.09,2025.07.22,접수마감,13117,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018388&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_1040,행복주택(신혼희망),"[정정공고]과천지식정보타운 S-7, S-8 신혼희망타운 행복주택 예비입주자 모집",경기도,2025.07.09,2025.07.22,접수마감,67608,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018404&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_1041,행복주택,[신규모집]인천산곡 A1블록 행복주택 입주자모집,인천광역시,2025.07.09,2025.07.24,접수마감,75900,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018403&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1042,통합공공임대,[정정공고]목포상락 통합공공임대주택 입주자모집(2025.07.04. 공고),전라남도,2025.07.10,2025.07.23,접수마감,7136,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018407&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48
LH_lease_1043,매입임대,경남 함양군 유림면 기존주택 등 매입임대주택 다자녀 예비입주자 모집공고,전국,2025.07.10,2025.07.25,접수마감,4124,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018402&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1044,행복주택,'25년 07월 인천시(남동구) 행복주택 입주자격완화 예비입주자 모집,인천광역시,2025.07.10,2025.07.25,접수마감,60612,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018406&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1045,공공임대,[정정공고]부산금곡주공7단지 50년공공임대주택 예비입주자 모집,부산광역시,2025.07.10,2025.05.29,접수마감,2118,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018408&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1046,매입임대,[인천지역본부] 기존주택등 매입임대주택 입주자 모집 공고,인천광역시,2025.07.10,2025.07.24,접수마감,50391,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018405&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1047,행복주택,평택시 지역 행복주택 입주자격완화 예비입주자모집(25.7.10),경기도,2025.07.10,2025.07.24,접수마감,24944,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018399&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1048,국민임대,태백청솔 국민임대 예비입주자 입주자격완화 모집공고,강원특별자치도,2025.07.10,2025.07.31,접수마감,3940,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018356&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1049,매입임대,[울산권] 2025년 기존주택 등 매입임대주택 입주자 모집 공고,울산광역시,2025.07.11,2025.07.29,접수마감,22153,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018392&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1050,매입임대,[정정공고][강원지역본부]25년 2차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 일부 취소(원주시)공고,강원특별자치도,2025.07.11,2025.07.09,접수마감,1611,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018416&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1051,영구임대,제천하소4 영구임대주택 예비입주자 모집 공고[2025.07.11],충청북도,2025.07.11,2025.08.01,접수마감,6221,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018417&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1052,매입임대,강릉시 매입임대주택 예비입주자 모집(25.7.14 공고),강원특별자치도,2025.07.14,2025.08.01,접수마감,9961,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018384&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1053,매입임대,동해시 매입임대주택 예비입주자 모집(25.7.14 공고),강원특별자치도,2025.07.14,2025.08.01,접수마감,4675,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018385&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1054,공공임대,인천가정2 루원시티어울림 10년 분양전환공공임대주택 예비입주자 모집공고,인천광역시,2025.07.14,2025.07.24,접수마감,43796,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060910&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1055,영구임대,경주용강 영구임대주택 예비입주자 모집,경상북도,2025.07.14,2025.08.01,접수마감,5592,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018418&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1056,국민임대,안동옥동7 국민임대주택 예비입주자 모집(46형),경상북도,2025.07.15,2025.07.30,접수마감,8765,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018456&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1057,국민임대,2025.07.15. 국민임대주택 예비입주자 정례모집(창원시),경상남도,2025.07.15,2025.07.24,접수마감,22212,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018432&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1058,국민임대,경북 칠곡왜관4단지 국민임대주택 예비입주자 모집공고(51형),경상북도,2025.07.15,2025.07.29,접수마감,3244,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018401&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1059,국민임대,춘천시·화천군 지역 국민임대주택 예비입주자 모집(2025.07.15),강원특별자치도,2025.07.15,2025.07.30,접수마감,13280,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018453&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1060,국민임대,원주시지역 국민임대주택 예비입주자 모집,강원특별자치도,2025.07.15,2025.07.30,접수마감,19170,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018389&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1061,행복주택,[정정공고]평택시 지역 행복주택 입주자격완화 예비입주자모집(25.7.10),경기도,2025.07.15,2025.07.24,접수마감,31241,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018463&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1062,국민임대,"국민임대 예비입주자 정례모집(사천용강2,'25.07.15.)",경상남도,2025.07.15,2025.07.30,접수마감,4483,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018449&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1063,국민임대,"국민임대 예비입주자 정례모집(통영미수2,'25.07.15.)",경상남도,2025.07.15,2025.08.05,접수마감,6784,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018452&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1064,국민임대,"국민임대 예비입주자 정례모집(통영죽림,'25.07.15.)",경상남도,2025.07.15,2025.07.28,접수마감,3477,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018451&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1065,국민임대,"국민임대 예비입주자 정례모집(진주가좌3,'25.07.15.)",경상남도,2025.07.15,2025.08.06,접수마감,16454,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018450&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1066,국민임대,담양군 국민임대주택 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.29,접수마감,2823,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018424&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1067,국민임대,장성군 국민임대주택 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.29,접수마감,2187,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018427&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1068,국민임대,증평군 지역 국민임대주택 예비입주자 모집[2025.07.15],충청북도,2025.07.15,2025.07.30,접수마감,7079,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018387&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1069,국민임대,음성군지역 국민임대주택 예비입주자 모집[2025.07.15],충청북도,2025.07.15,2025.07.28,접수마감,3335,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018431&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1070,국민임대,광주광역시 국민임대주택 예비입주자 모집(2025.07.15. 공고),광주광역시,2025.07.15,2025.07.31,접수마감,53547,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018393&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1071,국민임대,나주시 국민임대주택 통합정례 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.30,접수마감,6729,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018269&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1072,행복주택,대전 중구·서구 행복주택 입주자격완화 예비입주자 모집(2025.07.15),대전광역시,2025.07.15,2025.07.30,접수마감,40212,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018382&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1073,국민임대,"목포,무안,영암,장흥,완도,해남지역 국민임대주택 예비입주자 모집(2025.07.15.)",전라남도,2025.07.15,2025.08.01,접수마감,17438,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018454&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1074,국민임대,대전광역시 유성구(유성타워)·대덕구(주은반석) 국민임대(매입형)주택 입주자격완화 예비입주자모집,대전광역시,2025.07.15,2025.07.30,접수마감,21565,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018412&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1075,국민임대,화순군 지역 국민임대주택 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.30,접수마감,2997,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018268&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1076,국민임대,김해시 지역 국민임대주택 예비입주자 모집 공고,경상남도,2025.07.15,2025.07.29,접수마감,18452,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018415&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1077,국민임대,홍성남장2 국민임대주택 예비입주자 모집(공고일 2025.07.15.),충청남도,2025.07.15,2025.07.29,접수마감,3771,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018461&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
